Timestamp,ECG,Temp,BPM,SpO2,RR
2026-06-28T10:20:11.413846,-6.29,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.454971,-7.37,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.456329,-33.86,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.504144,-34.78,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.505740,-19.61,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.554759,-31.97,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.556363,-2.24,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.599644,124.54,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.601136,161.29,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.647399,160.29,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.663384,109.3,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.701060,40.67,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.702660,-7.73,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.704072,-39.36,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.744541,-45.7,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.746403,-38.58,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.799367,4.67,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.800941,-33.15,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.849686,23.16,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.851171,-58.36,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.890306,-23.39,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.891769,28.42,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.944475,-20.14,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.946263,-36.95,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.988377,-67.49,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.989957,-118.35,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.039610,-6.45,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.041137,12.02,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.088400,-4.38,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.090234,2.05,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.091960,-12.83,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.134674,-46.26,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.136375,-60.61,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.194168,-60.04,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.196182,-18.66,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.233496,108.15,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.235255,152.64,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.288469,151.28,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.290364,102.92,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.332541,78.76,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.334268,-21.28,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.376205,-34.91,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.383079,-53.38,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.432485,-49.55,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.434264,-13.52,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.435995,-20.09,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.476332,0.95,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.477877,-30.94,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.523389,-21.33,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.579188,-79.58,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.580757,-39.36,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.582280,18.5,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.621448,0.43,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.623219,-151.85,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.677491,298.75,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.679440,-41.5,27.12,185.8,93.6,30.9
